rid,course,date,prize,countryCode,condition,winningTime
64702,Brighton,1993-05-06,4995,GB,Firm,60.1
82738,Carlisle,1993-05-06,3450,GB,Good,64.1
83330,Uttoxeter,1993-05-06,3860,GB,Good To Firm,396.3
83367,Sedgefield,1993-05-06,5600,GB,Good To Firm,300.5
93932,Tipperary (IRE),1993-05-06,,IE,Good To Firm,285.7
94814,Tipperary (IRE),1993-05-06,,IE,Good To Firm,112.5
99576,Carlisle,1993-05-06,5900,GB,Good,102.4
52459,Sedgefield,1993-05-06,4240,GB,Good To Firm,413.8
181908,Chester,1993-05-06,12355,GB,Good To Firm,59.97
205223,Brighton,1993-05-06,4342,GB,Firm,79.6
208339,Tipperary (IRE),1993-05-06,,IE,Good To Firm,216.1
208651,Tipperary (IRE),1993-05-06,,IE,Good To Firm,154.2
213631,Brighton,1993-05-06,5355,GB,Firm,118.5
276165,Market Rasen,1993-05-07,2441,GB,Good To Firm,378.3
285766,Market Rasen,1993-05-07,4004,GB,Good To Firm,344.1
301334,Lingfield (AW),1993-05-07,4120,GB,Standard,129.5
302884,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
325597,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
339005,Carlisle,1993-05-07,3410,GB,Good,157.4
341742,Lingfield,1993-05-07,4995,GB,Good To Firm,83.28
345194,Carlisle,1993-05-07,3923,GB,Good,88.6
345271,Lingfield,1993-05-07,5445,GB,Good,59.69
353703,Market Rasen,1993-05-07,3588,GB,Good To Firm,245.3
357565,Market Rasen,1993-05-07,2354,GB,Good To Firm,318.1
365316,Beverley,1993-05-07,4453,GB,Good To Firm,157.2
376667,Carlisle,1993-05-07,4379,GB,Good,187.3
381684,Lingfield,1993-05-07,4490,GB,Good To Firm,59.52
383940,Wincanton,1993-05-07,2440,GB,Firm,214.3
387333,Market Rasen,1993-05-07,5960,GB,Good To Firm,262.5
216311,Beverley,1993-05-07,3154,GB,Good To Firm,64.8
217345,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
220861,Beverley,1993-05-07,5040,GB,Good To Firm,217.3
239413,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
241525,Beverley,1993-05-07,5951,GB,Good To Firm,127.5
261449,Wincanton,1993-05-07,3000,GB,Firm,315.9
30171,Lingfield,1993-05-07,3840,GB,Good,85.37
3202,Beverley,1993-05-07,5600,GB,Good To Firm,64.8
33704,Wincanton,1993-05-07,3420,GB,Firm,318.9
81195,Carlisle,1993-05-07,5175,GB,Good,62.2
82162,Market Rasen,1993-05-07,4350,GB,Good To Firm,274.7
87469,Carlisle,1993-05-07,4528,GB,Good,89.7
90321,Wincanton,1993-05-07,4920,GB,Firm,379.2
91947,Lingfield (AW),1993-05-07,3603,GB,Standard,127.42
94021,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
48156,Wincanton,1993-05-07,2640,GB,Firm,309.5
54695,Carlisle,1993-05-07,4600,GB,Good,74.9
55080,Beverley,1993-05-07,3794,GB,Good To Firm,108.9
202656,Lingfield,1993-05-07,4416,GB,Good To Firm,91.3
205933,Downpatrick (IRE),1993-05-07,,IE,Good To Firm,0
213405,Wincanton,1993-05-07,3050,GB,Firm,219.6
266512,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
281460,Bath,1993-05-08,5040,GB,Firm,152
287201,Warwick,1993-05-08,2900,GB,Good To Firm,216.6
294026,Worcester,1993-05-08,3025,GB,Firm,219.8
307606,Beverley,1993-05-08,4305,GB,Good To Firm,64
308272,Newcastle,1993-05-08,3540,GB,Good To Firm,297.6
312437,Warwick,1993-05-08,1680,GB,Good To Firm,228.7
323520,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
331700,Leopardstown (IRE),1993-05-08,,IE,Good,73.3
347803,Newcastle,1993-05-08,2360,GB,Good To Firm,244.8
354069,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
366768,Beverley,1993-05-08,4725,GB,Good To Firm,155.6
367405,Beverley,1993-05-08,4600,GB,Firm,94.2
370347,Lingfield (AW),1993-05-08,4680,GB,Standard,101.11
371488,Worcester,1993-05-08,3920,GB,Firm,296.5
395766,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
395782,Warwick,1993-05-08,16500,GB,Good To Firm,295.4
398021,Beverley,1993-05-08,3730,GB,Good To Firm,127.3
398360,Lingfield,1993-05-08,5040,GB,Good To Firm,84.23
217714,Leopardstown (IRE),1993-05-08,,IE,Good,157.8
219735,Warwick,1993-05-08,5951,GB,Good To Firm,382
221525,Leopardstown (IRE),1993-05-08,,IE,Good,127.9
230093,Lingfield,1993-05-08,55812,GB,Good To Firm,145.34
236872,Newcastle,1993-05-08,2700,GB,Good To Firm,303.4
238718,Newcastle,1993-05-08,5249,GB,Good To Firm,284.5
252623,Worcester,1993-05-08,2540,GB,Firm,295.1
15518,Worcester,1993-05-08,4288,GB,Firm,342.5
20082,Newcastle,1993-05-08,2280,GB,Good To Firm,235.4
27680,Leopardstown (IRE),1993-05-08,,IE,Good,104.6
28921,Bath,1993-05-08,4520,GB,Firm,70.8
35419,Worcester,1993-05-08,2900,GB,Firm,303
174461,Bath,1993-05-08,5400,GB,Firm,101.3
176545,Beverley,1993-05-08,7351,GB,Good To Firm,93
104688,Leopardstown (IRE),1993-05-08,,IE,Good,116.2
61180,Lingfield,1993-05-08,15449,GB,Good To Firm,148.13
61448,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
69778,Lingfield,1993-05-08,5489,GB,Good To Firm,60.14
80013,Warwick,1993-05-08,4050,GB,Good To Firm,283.6
84542,Leopardstown (IRE),1993-05-08,,IE,Good,74.8
89182,Downpatrick (IRE),1993-05-08,,IE,Good To Firm,0
93095,Worcester,1993-05-08,2267,GB,Firm,224.1
95717,Warwick,1993-05-08,2265,GB,Good To Firm,217
96291,Beverley,1993-05-08,7140,GB,Good To Firm,125.9
50562,Newcastle,1993-05-08,3540,GB,Good To Firm,352.2
53398,Warwick,1993-05-08,1665,GB,Good To Firm,307.4
55801,Bath,1993-05-08,4000,GB,Firm,61.8
57745,Bath,1993-05-08,4975,GB,Firm,227.3
187261,Lingfield,1993-05-08,10926,GB,Good To Firm,82.44
195041,Bath,1993-05-08,5220,GB,Firm,130.2
199413,Beverley,1993-05-08,5600,GB,Good To Firm,128
201037,Leopardstown (IRE),1993-05-08,,IE,Good,102
205077,Lingfield,1993-05-08,5355,GB,Good To Firm,70.68
205599,Lingfield,1993-05-08,5040,GB,Good To Firm,83.65
212523,Bath,1993-05-08,7200,GB,Firm,61.2
271077,Redcar,1993-05-10,3154,GB,Good,60.7
284909,Killarney (IRE),1993-05-10,,IE,Good To Firm,244.9
291331,Redcar,1993-05-10,5265,GB,Good,208.5
314139,Windsor,1993-05-10,6200,GB,Good To Firm,71.8
317805,Redcar,1993-05-10,4305,GB,Good,113.3
324482,Killarney (IRE),1993-05-10,,IE,Good To Firm,105.6
327718,Windsor,1993-05-10,6100,GB,Good To Firm,125.9
335915,Windsor,1993-05-10,2640,GB,Good To Firm,104.9
341130,Redcar,1993-05-10,2910,GB,Good To Firm,85.6
347422,Windsor,1993-05-10,2910,GB,Good To Firm,127.4
348268,Southwell (AW),1993-05-10,3154,GB,Standard,90.8
352909,Southwell (AW),1993-05-10,3154,GB,Standard,90.5
365905,Redcar,1993-05-10,4823,GB,Good,128.6
366301,Killarney (IRE),1993-05-10,,IE,Good To Firm,162.2
367726,Southwell (AW),1993-05-10,4416,GB,Standard,104.2
378785,Southwell (AW),1993-05-10,3154,GB,Standard,61.7
382196,Windsor,1993-05-10,5500,GB,Good To Firm,61.5
243993,Southwell (AW),1993-05-10,3154,GB,Standard,62.1
262583,Redcar,1993-05-10,5355,GB,Good,130.3
1242,Killarney (IRE),1993-05-10,,IE,Good To Firm,253.9
17570,Killarney (IRE),1993-05-10,,IE,Good To Firm,301.5
18116,Redcar,1993-05-10,5220,GB,Good To Firm,85.9
103475,Killarney (IRE),1993-05-10,,IE,Good To Firm,320.3
66796,Windsor,1993-05-10,3600,GB,Good To Firm,149.8
40268,Southwell (AW),1993-05-10,4379,GB,Standard,225
58632,Killarney (IRE),1993-05-10,,IE,Good To Firm,162.2
271882,Chepstow,1993-05-11,3815,GB,Firm,361.9
296930,Towcester,1993-05-11,3360,GB,Good To Firm,245.3
305301,Towcester,1993-05-11,1830,GB,Good To Firm,236.5
309924,Folkestone,1993-05-11,2400,GB,Good To Firm,394.8
317046,Chepstow,1993-05-11,2660,GB,Firm,283.3
330430,York,1993-05-11,16892,GB,Good To Soft,74.37
362441,Chepstow,1993-05-11,2740,GB,Firm,226.8
371123,Towcester,1993-05-11,2016,GB,Good To Firm,232.6
372595,Towcester,1993-05-11,3150,GB,Good To Firm,309
379786,Killarney (IRE),1993-05-11,,IE,Firm,332.5
381453,Chepstow,1993-05-11,4440,GB,Firm,287.1
387914,Killarney (IRE),1993-05-11,,IE,Firm,106.5
395747,Folkestone,1993-05-11,2360,GB,Good To Firm,318.9
219824,Killarney (IRE),1993-05-11,,IE,Firm,247
234696,Chepstow,1993-05-11,2180,GB,Firm,366.5
253532,Killarney (IRE),1993-05-11,,IE,Firm,291.7
257534,Chepstow,1993-05-11,3720,GB,Firm,333.6
15292,York,1993-05-11,7700,GB,Good To Soft,62.46
64355,Folkestone,1993-05-11,2420,GB,Good To Firm,315.9
84822,Folkestone,1993-05-11,2460,GB,Good To Firm,392
97561,York,1993-05-11,8049,GB,Good To Soft,155.56
43532,Folkestone,1993-05-11,2240,GB,Good To Firm,312.2
47293,York,1993-05-11,40280,GB,Good To Soft,135.69
58963,Folkestone,1993-05-11,3270,GB,Good To Firm,392.7
184198,Killarney (IRE),1993-05-11,,IE,Firm,291.7
189235,Towcester,1993-05-11,2849,GB,Good To Firm,344.5
189683,Towcester,1993-05-11,6600,GB,Good To Firm,390.5
189794,York,1993-05-11,11005,GB,Good To Soft,133.67
190263,York,1993-05-11,7027,GB,Good To Soft,183.37
193185,Killarney (IRE),1993-05-11,,IE,Firm,148.8
203813,Killarney (IRE),1993-05-11,,IE,Firm,304.4
277026,Southwell,1993-05-12,1344,GB,Good To Firm,404
293193,Killarney (IRE),1993-05-12,,IE,Firm,316.8
297090,Hereford,1993-05-12,2075,GB,Good To Firm,237.8
316579,Killarney (IRE),1993-05-12,,IE,Firm,250.8
324436,York,1993-05-12,21497,GB,Good,99.09
331549,Southwell,1993-05-12,3553,GB,Good To Firm,249.3
340889,Hereford,1993-05-12,3840,GB,Good To Firm,238.7
342685,Kempton,1993-05-12,6910,GB,Good,59.7
354451,Southwell (AW),1993-05-12,2297,GB,Standard,310.1
355899,Hereford,1993-05-12,1930,GB,Good To Firm,400.9
363890,Kempton,1993-05-12,7475,GB,Good,88.07
370646,Killarney (IRE),1993-05-12,,IE,Firm,251.3
378250,Perth,1993-05-12,3240,GB,Good To Firm,243.5
383890,Hereford,1993-05-12,1905,GB,Firm,225
393825,Killarney (IRE),1993-05-12,,IE,Firm,104.1
396015,Perth,1993-05-12,3740,GB,Good To Firm,375
398080,Killarney (IRE),1993-05-12,,IE,Firm,148.5
221196,Hereford,1993-05-12,2210,GB,Firm,280.8
227331,York,1993-05-12,9921,GB,Good,75.8
232075,Kempton,1993-05-12,5400,GB,Good,114.05
234247,Perth,1993-05-12,2665,GB,Good To Firm,238.4
235342,York,1993-05-12,17700,GB,Good,61.19
235637,Hereford,1993-05-12,2270,GB,Good To Firm,280.2
257332,York,1993-05-12,8268,GB,Good,134.1
33313,Kempton,1993-05-12,5200,GB,Good,155.38
3492,Killarney (IRE),1993-05-12,,IE,Firm,369.3
8603,Killarney (IRE),1993-05-12,,IE,Firm,234
174352,Southwell (AW),1993-05-12,2461,GB,Standard,243.6
72678,Perth,1993-05-12,4280,GB,Good To Firm,306.2
53838,Kempton,1993-05-12,5000,GB,Good,100.31
191994,Southwell,1993-05-12,3329,GB,Good To Firm,393.6
195456,Perth,1993-05-12,2860,GB,Good To Firm,353.8
195745,Perth,1993-05-12,2770,GB,Good To Firm,229.7
196749,Kempton,1993-05-12,5129,GB,Good,87.56
197275,Southwell (AW),1993-05-12,2528,GB,Standard,273.2
209111,Hereford,1993-05-12,4200,GB,Firm,382.5
212670,York,1993-05-12,97810,GB,Good,132.36
214440,York,1993-05-12,10600,GB,Good,88.29
268162,Brighton,1993-05-13,4545,GB,Firm,121.1
279970,York,1993-05-13,80150,GB,Good,179.23
294805,Newton Abbot,1993-05-13,3255,GB,Good,431
298137,Newton Abbot,1993-05-13,3942,GB,Good,329.4
314606,Huntingdon,1993-05-13,1695,GB,Firm,305.4
317456,York,1993-05-13,12300,GB,Good,99.14
320524,Perth,1993-05-13,2680,GB,Soft,389.5
326219,Newton Abbot,1993-05-13,2300,GB,Good,259.3
326976,Perth,1993-05-13,4720,GB,Good To Soft,389.5
330952,York,1993-05-13,21800,GB,Good,85.57
335077,Brighton,1993-05-13,4995,GB,Firm,148.6
352968,Huntingdon,1993-05-13,2260,GB,Firm,370.8
360652,Brighton,1993-05-13,4815,GB,Firm,70
363344,Tramore (IRE),1993-05-13,,IE,Good To Firm,237.8
365779,Newton Abbot,1993-05-13,2800,GB,Good,333.5
370410,Tramore (IRE),1993-05-13,,IE,Good To Firm,275
374802,York,1993-05-13,8561,GB,Good,133.57
396740,Tramore (IRE),1993-05-13,,IE,Good To Firm,182
397320,Perth,1993-05-13,4240,GB,Good To Soft,333.2
397323,Brighton,1993-05-13,3154,GB,Firm,122
225766,Tramore (IRE),1993-05-13,,IE,Good To Firm,253.2
227061,Newton Abbot,1993-05-13,4914,GB,Good,419.6
238189,Perth,1993-05-13,2740,GB,Good To Soft,249.4
264307,York,1993-05-13,35580,GB,Good,72.22
18392,Tramore (IRE),1993-05-13,,IE,Good To Firm,185.3
18931,Brighton,1993-05-13,4725,GB,Firm,62.1
21923,Tramore (IRE),1993-05-13,,IE,Good To Firm,332.9
24041,Tramore (IRE),1993-05-13,,IE,Good To Firm,348.9
9686,York,1993-05-13,8960,GB,Good,73.4
60581,Perth,1993-05-13,3285,GB,Soft,320.4
85242,Huntingdon,1993-05-13,3630,GB,Firm,301.3
44304,Perth,1993-05-13,2845,GB,Good To Soft,384.3
56295,Newton Abbot,1993-05-13,2740,GB,Good,258
179350,Huntingdon,1993-05-13,3049,GB,Firm,303.7
184039,Brighton,1993-05-13,4416,GB,Firm,95.3
192989,Huntingdon,1993-05-13,2650,GB,Firm,364
200798,Huntingdon,1993-05-13,2075,GB,Firm,232.5
202267,Brighton,1993-05-13,4114,GB,Firm,94
209965,Perth,1993-05-13,2740,GB,Good To Soft,246.3
212285,York,1993-05-13,11024,GB,Good,132.72
275426,Thirsk,1993-05-14,5400,GB,Soft,104.9
280099,Newbury,1993-05-14,9040,GB,Good,154.83
292388,Leopardstown (IRE),1993-05-14,,IE,Good,141.2
295471,Stratford,1993-05-14,2760,GB,Good To Firm,237.3
296000,Newbury,1993-05-14,63079,GB,Good,99.31
307504,Thirsk,1993-05-14,5800,GB,Soft,109.6
338819,Thirsk,1993-05-14,5951,GB,Soft,62.5
361592,Leopardstown (IRE),1993-05-14,,IE,Soft,233.2
371912,Leopardstown (IRE),1993-05-14,,IE,Good,201.7
374158,Thirsk,1993-05-14,7280,GB,Soft,232.2
382500,Stratford,1993-05-14,2340,GB,Good To Firm,362.8
390980,Newbury,1993-05-14,6151,GB,Good,99.68
218565,Stratford,1993-05-14,4575,GB,Good To Firm,355.2
220084,Thirsk,1993-05-14,4270,GB,Soft,165.8
230406,Leopardstown (IRE),1993-05-14,,IE,Good,143.1
242571,Leopardstown (IRE),1993-05-14,,IE,Good,240.9
255172,Thirsk,1993-05-14,3420,GB,Soft,93.4
259539,Stratford,1993-05-14,2680,GB,Good To Firm,324.2
30855,Stratford,1993-05-14,3160,GB,Good To Firm,232.1
7432,Thirsk,1993-05-14,3420,GB,Soft,92.7
108745,Leopardstown (IRE),1993-05-14,,IE,Good,65.2
78142,Thirsk,1993-05-14,5760,GB,Soft,107.6
89796,Leopardstown (IRE),1993-05-14,,IE,Soft,80.7
43429,Newbury,1993-05-14,16200,GB,Good,127.9
48552,Newbury,1993-05-14,5951,GB,Good,74.07
192242,Newbury,1993-05-14,12100,GB,Good,74.06
213687,Stratford,1993-05-14,5449,GB,Good To Firm,311
267674,Curragh (IRE),1993-05-15,,IE,Yielding,131.5
270488,Lingfield (AW),1993-05-15,3455,GB,Standard,158.53
276226,Thirsk,1993-05-15,23200,GB,Soft,91
280022,Southwell (AW),1993-05-15,4905,GB,Standard,59.9
296020,Thirsk,1993-05-15,7700,GB,Soft,60.3
302805,Thirsk,1993-05-15,3815,GB,Soft,62.3
304452,Newbury,1993-05-15,8680,GB,Good,73.64
305802,Lingfield,1993-05-15,4960,GB,Good To Firm,84.38
307402,Curragh (IRE),1993-05-15,,IE,Yielding,103
331252,Curragh (IRE),1993-05-15,,IE,Yielding,74
344002,Bangor-on-Dee,1993-05-15,3415,GB,Good,288.9
346186,Thirsk,1993-05-15,4680,GB,Soft,106.1
349124,Newbury,1993-05-15,8255,GB,Good,126.62
353085,Bangor-on-Dee,1993-05-15,3720,GB,Good,385.5
366023,Hamilton,1993-05-15,2440,GB,Soft,65.8
373290,Curragh (IRE),1993-05-15,,IE,Yielding,75.6
383111,Lingfield,1993-05-15,5489,GB,Good To Firm,84.2
384226,Thirsk,1993-05-15,5580,GB,Soft,62.5
390071,Southwell (AW),1993-05-15,2910,GB,Standard,78.9
393357,Curragh (IRE),1993-05-15,,IE,Yielding,134.7
396114,Lingfield,1993-05-15,5535,GB,Good To Firm,72.6
398006,Southwell (AW),1993-05-15,4194,GB,Standard,60.9
400036,Southwell (AW),1993-05-15,3154,GB,Standard,105.6
401347,Lingfield,1993-05-15,4445,GB,Good To Firm,71.87
218553,Newbury,1993-05-15,10276,GB,Good,159.94
219597,Bangor-on-Dee,1993-05-15,3220,GB,Good,244.6
224049,Lingfield (AW),1993-05-15,3990,GB,Standard,129.85
225470,Curragh (IRE),1993-05-15,,IE,Yielding,150.2
226579,Bangor-on-Dee,1993-05-15,5525,GB,Good,239.6
227904,Hamilton,1993-05-15,3690,GB,Soft,184
230288,Curragh (IRE),1993-05-15,,IE,Yielding,60.9
15512,Southwell (AW),1993-05-15,4379,GB,Standard,90.9
29326,Thirsk,1993-05-15,5175,GB,Soft,165.6
34419,Bangor-on-Dee,1993-05-15,4240,GB,Good,257.9
3883,Newbury,1993-05-15,6300,GB,Good,63.03
9996,Newbury,1993-05-15,8400,GB,Good,97.97
174028,Hamilton,1993-05-15,2400,GB,Soft,152.9
107008,Hamilton,1993-05-15,3420,GB,Soft,168.3
93776,Newbury,1993-05-15,19440,GB,Good,175.01
95195,Bangor-on-Dee,1993-05-15,4660,GB,Good,309.2
178212,Hamilton,1993-05-15,2600,GB,Soft,77.5
189236,Newbury,1993-05-15,5671,GB,Good,128.04
192024,Southwell (AW),1993-05-15,4305,GB,Standard,162
194871,Thirsk,1993-05-15,6200,GB,Soft,73.8
199060,Hamilton,1993-05-15,4769,GB,Soft,63.8
274262,Bath,1993-05-17,4480,GB,Good,69.6
283396,Bath,1993-05-17,5311,GB,Good,129.9
290913,Musselburgh,1993-05-17,3120,GB,Soft,106.3
303037,Bath,1993-05-17,5265,GB,Good,130.8
323505,Mallow (IRE),1993-05-17,,IE,Good,225.5
338083,Bath,1993-05-17,3640,GB,Good,61.5
351039,Musselburgh,1993-05-17,4240,GB,Soft,93.2
355474,Bath,1993-05-17,3760,GB,Good,100.9
374143,Musselburgh,1993-05-17,3470,GB,Soft,150.6
400516,Bath,1993-05-17,5580,GB,Good,62.8
254718,Mallow (IRE),1993-05-17,,IE,Good,239.1
255244,Mallow (IRE),1993-05-17,,IE,Good,62.9
259096,Musselburgh,1993-05-17,4130,GB,Soft,106.6
261690,Musselburgh,1993-05-17,5425,GB,Soft,154.2
18396,Mallow (IRE),1993-05-17,,IE,Good,119.2
30414,Mallow (IRE),1993-05-17,,IE,Good,62.1
721,Mallow (IRE),1993-05-17,,IE,Good,119.4
107660,Musselburgh,1993-05-17,3890,GB,Soft,62.4
73472,Bath,1993-05-17,4905,GB,Good,172.5
41168,Mallow (IRE),1993-05-17,,IE,Good,325
191788,Bath,1993-05-17,4060,GB,Good,101.8
281613,Mallow (IRE),1993-05-18,,IE,Yielding,238.8
304751,Mallow (IRE),1993-05-18,,IE,Yielding,60.7
364209,Goodwood,1993-05-18,5551,GB,Good To Firm,74.03
368252,Mallow (IRE),1993-05-18,,IE,Yielding,325.6
217424,Beverley,1993-05-18,2910,GB,Firm,65.2
228164,Goodwood,1993-05-18,32400,GB,Good To Firm,133.28
244944,Beverley,1993-05-18,5220,GB,Firm,61.2
21214,Goodwood,1993-05-18,7151,GB,Good To Firm,160.8
172870,Mallow (IRE),1993-05-18,,IE,Good,231.8
175642,Goodwood,1993-05-18,15900,GB,Good To Firm,131.33
176515,Beverley,1993-05-18,4815,GB,Firm,92.3
63359,Mallow (IRE),1993-05-18,,IE,Good,231.6
95359,Goodwood,1993-05-18,5511,GB,Good To Firm,116.04
47629,Goodwood,1993-05-18,5300,GB,Good To Firm,72.03
178749,Beverley,1993-05-18,5900,GB,Firm,126.5
182864,Goodwood,1993-05-18,5351,GB,Good To Firm,86.85
201358,Mallow (IRE),1993-05-18,,IE,Yielding,188.5
207437,Beverley,1993-05-18,4564,GB,Firm,155.5
207653,Mallow (IRE),1993-05-18,,IE,Yielding,120.2
213858,Beverley,1993-05-18,10532,GB,Firm,104.8
269522,Worcester,1993-05-19,1950,GB,Firm,348.9
273609,Worcester,1993-05-19,3325,GB,Firm,296.5
280815,Nottingham,1993-05-19,5535,GB,Good To Firm,74.6
326447,Nottingham,1993-05-19,5849,GB,Good To Firm,62.3
333259,Goodwood,1993-05-19,7475,GB,Good To Firm,71.66
344046,Worcester,1993-05-19,4585,GB,Firm,296.5
354428,Goodwood,1993-05-19,5849,GB,Good To Firm,100.1
399992,Nottingham,1993-05-19,4600,GB,Good To Firm,183.3
219711,Goodwood,1993-05-19,6000,GB,Good To Firm,88.76
254410,Nottingham,1993-05-19,3900,GB,Good To Firm,127.4
39269,Worcester,1993-05-19,2843,GB,Firm,220.7
174167,Nottingham,1993-05-19,4951,GB,Good To Firm,61.4
176527,Goodwood,1993-05-19,5900,GB,Good To Firm,73.45
100277,Nottingham,1993-05-19,4080,GB,Good To Firm,103.4
65635,Worcester,1993-05-19,3190,GB,Firm,288.5
90247,Goodwood,1993-05-19,21400,GB,Good To Firm,130.15
54221,Goodwood,1993-05-19,5150,GB,Good To Firm,167.87
190396,Worcester,1993-05-19,3680,GB,Firm,299.6
199529,Goodwood,1993-05-19,10059,GB,Good To Firm,184.17
265413,Exeter,1993-05-20,3030,GB,Good To Firm,274.4
269226,Newcastle,1993-05-20,10600,GB,Good To Soft,107.13
270410,Uttoxeter,1993-05-20,2680,GB,Good To Firm,427
291624,Goodwood,1993-05-20,5895,GB,Good To Firm,130.92
303478,Uttoxeter,1993-05-20,1540,GB,Good,442.2
312007,Clonmel (IRE),1993-05-20,,IE,Good To Firm,234.6
366867,Goodwood,1993-05-20,5220,GB,Good To Firm,117.4
388014,Clonmel (IRE),1993-05-20,,IE,Good To Firm,227.7
398735,Newcastle,1993-05-20,5151,GB,Good To Soft,63.15
222121,Clonmel (IRE),1993-05-20,,IE,Good To Firm,277.3
236238,Goodwood,1993-05-20,4640,GB,Good To Firm,73.97
239756,Uttoxeter,1993-05-20,1791,GB,Good To Firm,325.1
250161,Clonmel (IRE),1993-05-20,,IE,Good To Firm,311.3
250222,Exeter,1993-05-20,3789,GB,Good To Firm,352.7
250617,Newcastle,1993-05-20,3634,GB,Good To Soft,91.56
11080,Exeter,1993-05-20,4609,GB,Good To Firm,262.3
19088,Uttoxeter,1993-05-20,1779,GB,Good,339.1
4030,Clonmel (IRE),1993-05-20,,IE,Good To Firm,164.3
105980,Uttoxeter,1993-05-20,1860,GB,Good,355.3
109103,Newcastle,1993-05-20,5175,GB,Good To Soft,225.79
78393,Goodwood,1993-05-20,4720,GB,Good To Firm,60.2
85088,Clonmel (IRE),1993-05-20,,IE,Good To Firm,215.7
91559,Uttoxeter,1993-05-20,1591,GB,Good,429.9
93070,Exeter,1993-05-20,3329,GB,Good To Firm,265.6
47481,Goodwood,1993-05-20,6974,GB,Good To Firm,74.7
58886,Goodwood,1993-05-20,7671,GB,Good To Firm,86.94
201643,Newcastle,1993-05-20,5175,GB,Good To Soft,141.19
206014,Clonmel (IRE),1993-05-20,,IE,Good To Firm,162.6
206350,Exeter,1993-05-20,2485,GB,Good To Firm,278.9
211368,Goodwood,1993-05-20,5355,GB,Good To Firm,160.87
211495,Exeter,1993-05-20,2474,GB,Good To Firm,253.1
214500,Newcastle,1993-05-20,5300,GB,Good To Soft,64.39
292264,Stratford,1993-05-21,4475,GB,Good,322
299707,Hamilton,1993-05-21,5551,GB,Soft,187.3
306193,Stratford,1993-05-21,3420,GB,Good,403.3
321872,Catterick,1993-05-21,3730,GB,Soft,62.3
329394,Dundalk (IRE),1993-05-21,,IE,Good,387.4
333800,Dundalk (IRE),1993-05-21,,IE,Good,123.5
334304,Hamilton,1993-05-21,3603,GB,Soft,155.5
346264,Catterick,1993-05-21,5040,GB,Soft,63.2
348905,Dundalk (IRE),1993-05-21,,IE,Good,375.8
369850,Stratford,1993-05-21,2640,GB,Good,238.6
375041,Stratford,1993-05-21,2740,GB,Good,326.4
382668,Dundalk (IRE),1993-05-21,,IE,Good,239.3
244808,Newmarket,1993-05-21,9360,GB,Good,85.91
246022,Newmarket,1993-05-21,6200,GB,Good,86.31
250664,Catterick,1993-05-21,3923,GB,Soft,169.4
26466,Stratford,1993-05-21,4825,GB,Good,359.3
31016,Dundalk (IRE),1993-05-21,,IE,Good,238.5
35761,Newmarket,1993-05-21,5951,GB,Good,157.88
406,Hamilton,1993-05-21,5449,GB,Soft,76.3
103506,Catterick,1993-05-21,4815,GB,Soft,78.2
107712,Hamilton,1993-05-21,3603,GB,Soft,126
63106,Newmarket,1993-05-21,16094,GB,Good,85.6
64851,Hamilton,1993-05-21,4083,GB,Soft,76.6
72325,Newmarket,1993-05-21,5249,GB,Good,72.87
80668,Hamilton,1993-05-21,3538,GB,Soft,64.4
82238,Catterick,1993-05-21,4638,GB,Soft,77.2
97567,Catterick,1993-05-21,3450,GB,Soft,226.3
183963,Dundalk (IRE),1993-05-21,,IE,Good,288.4
186124,Newmarket,1993-05-21,7500,GB,Good,181.11
189380,Dundalk (IRE),1993-05-21,,IE,Good,99.6
209287,Stratford,1993-05-21,3300,GB,Good,256.2
211578,Catterick,1993-05-21,3825,GB,Soft,63.5
214391,Newmarket,1993-05-21,4880,GB,Good,100.43
269127,Ayr,1993-05-22,4175,GB,Good To Soft,135.52
277828,Curragh (IRE),1993-05-22,,IE,Yielding,212
287197,Lingfield,1993-05-22,5311,GB,Good To Soft,60.16
297613,Carlisle,1993-05-22,3250,GB,Good,91.5
297651,Lingfield,1993-05-22,8160,GB,Good,148.68
298610,Curragh (IRE),1993-05-22,,IE,Yielding,79
299984,Warwick,1993-05-22,4680,GB,Good To Firm,298.6
300535,Southwell,1993-05-22,2300,GB,Good To Firm,386.4
320506,Catterick,1993-05-22,4445,GB,Good To Soft,91.4
330067,Catterick,1993-05-22,3824,GB,Good To Soft,77.9
330201,Lingfield,1993-05-22,4560,GB,Good To Soft,85.13
331223,Warwick,1993-05-22,3240,GB,Good To Firm,302.7
334649,Southwell (AW),1993-05-22,2120,GB,Standard,313.8
335222,Ayr,1993-05-22,4993,GB,Good To Soft,104.24
347860,Southwell (AW),1993-05-22,2320,GB,Standard,310.3
348216,Ayr,1993-05-22,4819,GB,Good To Soft,62.54
