rid,course,date,prize,countryCode,year
280689,Worcester,1991-04-03,2990,GB,1991
292444,Worcester,1991-04-03,3096,GB,1991
295787,Worcester,1991-04-03,4640,GB,1991
334594,Hamilton,1991-04-03,3926,GB,1991
337138,Fairyhouse (IRE),1991-04-03,,IE,1991
362564,Hamilton,1991-04-03,3956,GB,1991
362882,Fairyhouse (IRE),1991-04-03,,IE,1991
368950,Fairyhouse (IRE),1991-04-03,,IE,1991
374777,Worcester,1991-04-03,2990,GB,1991
392647,Worcester,1991-04-03,3567,GB,1991
229484,Hamilton,1991-04-03,3553,GB,1991
232938,Worcester,1991-04-03,3011,GB,1991
249290,Worcester,1991-04-03,3641,GB,1991
255034,Hamilton,1991-04-03,3398,GB,1991
261423,Fairyhouse (IRE),1991-04-03,,IE,1991
72292,Hamilton,1991-04-03,5265,GB,1991
76637,Fairyhouse (IRE),1991-04-03,,IE,1991
43523,Hamilton,1991-04-03,3616,GB,1991
280543,Brighton,1991-04-04,3057,GB,1991
302257,Tipperary (IRE),1991-04-04,,IE,1991
320096,Tipperary (IRE),1991-04-04,,IE,1991
330068,Aintree,1991-04-04,35460,GB,1991
340113,Aintree,1991-04-04,12804,GB,1991
353385,Brighton,1991-04-04,3398,GB,1991
366921,Aintree,1991-04-04,37451,GB,1991
380314,Brighton,1991-04-04,3646,GB,1991
384787,Tipperary (IRE),1991-04-04,,IE,1991
389121,Aintree,1991-04-04,35555,GB,1991
224349,Tipperary (IRE),1991-04-04,,IE,1991
226607,Aintree,1991-04-04,13542,GB,1991
21170,Tipperary (IRE),1991-04-04,,IE,1991
21363,Brighton,1991-04-04,4360,GB,1991
5137,Brighton,1991-04-04,3677,GB,1991
9864,Tipperary (IRE),1991-04-04,,IE,1991
173114,Brighton,1991-04-04,3863,GB,1991
43167,Tipperary (IRE),1991-04-04,,IE,1991
185353,Aintree,1991-04-04,23876,GB,1991
185620,Brighton,1991-04-04,3738,GB,1991
190913,Aintree,1991-04-04,12886,GB,1991
278864,Aintree,1991-04-05,13132,GB,1991
282183,Kempton,1991-04-05,4235,GB,1991
282978,Exeter,1991-04-05,2864,GB,1991
294964,Kempton,1991-04-05,16125,GB,1991
299912,Aintree,1991-04-05,18449,GB,1991
310829,Exeter,1991-04-05,2486,GB,1991
239737,Aintree,1991-04-05,12231,GB,1991
246787,Aintree,1991-04-05,69000,GB,1991
261710,Aintree,1991-04-05,7380,GB,1991
12373,Kempton,1991-04-05,5595,GB,1991
15057,Kempton,1991-04-05,5980,GB,1991
35759,Aintree,1991-04-05,15896,GB,1991
965,Exeter,1991-04-05,2696,GB,1991
173101,Kempton,1991-04-05,4025,GB,1991
44283,Kempton,1991-04-05,5455,GB,1991
48994,Aintree,1991-04-05,16140,GB,1991
188760,Exeter,1991-04-05,4440,GB,1991
197707,Exeter,1991-04-05,2444,GB,1991
200672,Exeter,1991-04-05,3450,GB,1991
297617,Down Royal (IRE),1991-04-06,,IE,1991
309572,Lingfield (AW),1991-04-06,4520,GB,1991
325495,Down Royal (IRE),1991-04-06,,IE,1991
331694,Hereford,1991-04-06,2024,GB,1991
349098,Down Royal (IRE),1991-04-06,,IE,1991
360055,Lingfield (AW),1991-04-06,3274,GB,1991
365351,Aintree,1991-04-06,31440,GB,1991
374640,Hereford,1991-04-06,2906,GB,1991
398147,Aintree,1991-04-06,17300,GB,1991
224146,Hereford,1991-04-06,2977,GB,1991
227604,Lingfield (AW),1991-04-06,4400,GB,1991
243884,Hereford,1991-04-06,5809,GB,1991
254658,Aintree,1991-04-06,51090,GB,1991
1507,Hereford,1991-04-06,3551,GB,1991
34228,Aintree,1991-04-06,16170,GB,1991
5124,Lingfield (AW),1991-04-06,4280,GB,1991
106202,Hereford,1991-04-06,3550,GB,1991
62124,Hereford,1991-04-06,4425,GB,1991
83849,Down Royal (IRE),1991-04-06,,IE,1991
99177,Down Royal (IRE),1991-04-06,,IE,1991
42468,Lingfield (AW),1991-04-06,4440,GB,1991
49748,Lingfield (AW),1991-04-06,3057,GB,1991
182885,Aintree,1991-04-06,152280,GB,1991
190321,Down Royal (IRE),1991-04-06,,IE,1991
209481,Aintree,1991-04-06,11951,GB,1991
248498,Naas (IRE),1991-04-07,,IE,1991
256152,Naas (IRE),1991-04-07,,IE,1991
67745,Naas (IRE),1991-04-07,,IE,1991
68147,Naas (IRE),1991-04-07,,IE,1991
185932,Naas (IRE),1991-04-07,,IE,1991
189241,Naas (IRE),1991-04-07,,IE,1991
214124,Naas (IRE),1991-04-07,,IE,1991
274729,Kelso,1991-04-08,2700,GB,1991
291432,Roscommon (IRE),1991-04-08,,IE,1991
295031,Kelso,1991-04-08,3128,GB,1991
314569,Roscommon (IRE),1991-04-08,,IE,1991
316056,Newcastle,1991-04-08,3395,GB,1991
323586,Newcastle,1991-04-08,3990,GB,1991
366863,Kelso,1991-04-08,2904,GB,1991
371051,Kelso,1991-04-08,4551,GB,1991
373035,Newcastle,1991-04-08,5849,GB,1991
381332,Newcastle,1991-04-08,4200,GB,1991
390525,Newcastle,1991-04-08,4305,GB,1991
219624,Roscommon (IRE),1991-04-08,,IE,1991
223089,Roscommon (IRE),1991-04-08,,IE,1991
236664,Kelso,1991-04-08,4560,GB,1991
241463,Roscommon (IRE),1991-04-08,,IE,1991
260954,Newcastle,1991-04-08,3745,GB,1991
105473,Roscommon (IRE),1991-04-08,,IE,1991
45328,Kelso,1991-04-08,3472,GB,1991
208933,Roscommon (IRE),1991-04-08,,IE,1991
352300,Pontefract,1991-04-09,4270,GB,1991
248799,Pontefract,1991-04-09,5120,GB,1991
7229,Pontefract,1991-04-09,6540,GB,1991
73502,Pontefract,1991-04-09,3801,GB,1991
86091,Pontefract,1991-04-09,3885,GB,1991
52284,Pontefract,1991-04-09,4235,GB,1991
278802,Ascot,1991-04-10,21000,GB,1991
284514,Ludlow,1991-04-10,2641,GB,1991
289070,Navan (IRE),1991-04-10,,IE,1991
310219,Ludlow,1991-04-10,4400,GB,1991
321674,Ludlow,1991-04-10,3920,GB,1991
337370,Navan (IRE),1991-04-10,,IE,1991
346357,Ludlow,1991-04-10,2700,GB,1991
376483,Ripon,1991-04-10,4360,GB,1991
378561,Ripon,1991-04-10,3713,GB,1991
218288,Ludlow,1991-04-10,2620,GB,1991
224916,Navan (IRE),1991-04-10,,IE,1991
233454,Navan (IRE),1991-04-10,,IE,1991
236627,Ascot,1991-04-10,15540,GB,1991
254638,Ripon,1991-04-10,5265,GB,1991
256939,Navan (IRE),1991-04-10,,IE,1991
17049,Ludlow,1991-04-10,2024,GB,1991
1785,Navan (IRE),1991-04-10,,IE,1991
25681,Ascot,1991-04-10,15751,GB,1991
34109,Ripon,1991-04-10,6720,GB,1991
36316,Ludlow,1991-04-10,2641,GB,1991
7553,Ascot,1991-04-10,7840,GB,1991
68774,Ascot,1991-04-10,6700,GB,1991
86263,Ludlow,1991-04-10,2738,GB,1991
93326,Ripon,1991-04-10,4193,GB,1991
186800,Ascot,1991-04-10,5849,GB,1991
192523,Navan (IRE),1991-04-10,,IE,1991
208672,Ludlow,1991-04-10,5525,GB,1991
211118,Ripon,1991-04-10,3840,GB,1991
265092,Taunton,1991-04-11,4288,GB,1991
286857,Clonmel (IRE),1991-04-11,,IE,1991
314370,Taunton,1991-04-11,3899,GB,1991
319886,Ripon,1991-04-11,4033,GB,1991
332287,Taunton,1991-04-11,2633,GB,1991
382076,Ripon,1991-04-11,3904,GB,1991
394748,Taunton,1991-04-11,2808,GB,1991
394940,Ripon,1991-04-11,6655,GB,1991
231899,Ripon,1991-04-11,4769,GB,1991
251157,Ripon,1991-04-11,3873,GB,1991
28790,Clonmel (IRE),1991-04-11,,IE,1991
28944,Taunton,1991-04-11,3032,GB,1991
7642,Clonmel (IRE),1991-04-11,,IE,1991
109184,Clonmel (IRE),1991-04-11,,IE,1991
76681,Taunton,1991-04-11,3857,GB,1991
49142,Clonmel (IRE),1991-04-11,,IE,1991
53875,Ripon,1991-04-11,5760,GB,1991
54614,Ripon,1991-04-11,3968,GB,1991
57580,Clonmel (IRE),1991-04-11,,IE,1991
200487,Taunton,1991-04-11,3924,GB,1991
200637,Clonmel (IRE),1991-04-11,,IE,1991
267638,Plumpton,1991-04-12,3300,GB,1991
276693,Beverley,1991-04-12,3770,GB,1991
285175,Plumpton,1991-04-12,2843,GB,1991
296774,Wincanton,1991-04-12,5951,GB,1991
310745,Wincanton,1991-04-12,2968,GB,1991
329366,Wincanton,1991-04-12,6850,GB,1991
330317,Wincanton,1991-04-12,2381,GB,1991
339788,Plumpton,1991-04-12,4080,GB,1991
342099,Beverley,1991-04-12,5951,GB,1991
378526,Plumpton,1991-04-12,3360,GB,1991
243556,Plumpton,1991-04-12,2024,GB,1991
252710,Beverley,1991-04-12,5324,GB,1991
256636,Plumpton,1991-04-12,3378,GB,1991
263900,Beverley,1991-04-12,4080,GB,1991
7988,Wincanton,1991-04-12,3680,GB,1991
178026,Plumpton,1991-04-12,2591,GB,1991
178513,Beverley,1991-04-12,3956,GB,1991
185678,Wincanton,1991-04-12,3570,GB,1991
198422,Beverley,1991-04-12,3956,GB,1991
213262,Wincanton,1991-04-12,3600,GB,1991
265716,Southwell (AW),1991-04-13,2423,GB,1991
288971,Beverley,1991-04-13,4236,GB,1991
297563,Warwick,1991-04-13,3057,GB,1991
311378,Southwell,1991-04-13,3393,GB,1991
313952,Warwick,1991-04-13,3738,GB,1991
331126,Southwell,1991-04-13,3393,GB,1991
334345,Southwell (AW),1991-04-13,2633,GB,1991
334652,Beverley,1991-04-13,5456,GB,1991
335864,Ascot,1991-04-13,8960,GB,1991
336798,Warwick,1991-04-13,3708,GB,1991
338367,Warwick,1991-04-13,3057,GB,1991
346700,Southwell,1991-04-13,3423,GB,1991
400652,Ascot,1991-04-13,23400,GB,1991
245687,Warwick,1991-04-13,3057,GB,1991
246054,Warwick,1991-04-13,6249,GB,1991
252554,Southwell,1991-04-13,3451,GB,1991
259123,Ascot,1991-04-13,6751,GB,1991
34918,Warwick,1991-04-13,7849,GB,1991
37205,Southwell,1991-04-13,3452,GB,1991
8900,Warwick,1991-04-13,6120,GB,1991
9683,Beverley,1991-04-13,4576,GB,1991
176921,Beverley,1991-04-13,4375,GB,1991
69453,Ascot,1991-04-13,3836,GB,1991
79175,Ascot,1991-04-13,13529,GB,1991
92355,Beverley,1991-04-13,3616,GB,1991
58851,Southwell,1991-04-13,3393,GB,1991
184105,Ascot,1991-04-13,3836,GB,1991
188696,Ascot,1991-04-13,8400,GB,1991
189980,Beverley,1991-04-13,5849,GB,1991
193735,Southwell (AW),1991-04-13,2737,GB,1991
198479,Southwell,1991-04-13,3596,GB,1991
209176,Ascot,1991-04-13,5700,GB,1991
280027,Folkestone,1991-04-15,3987,GB,1991
298516,Nottingham,1991-04-15,4320,GB,1991
301031,Folkestone,1991-04-15,3057,GB,1991
305078,Limerick (IRE),1991-04-15,,IE,1991
314450,Huntingdon,1991-04-15,5480,GB,1991
328319,Nottingham,1991-04-15,3935,GB,1991
335972,Limerick (IRE),1991-04-15,,IE,1991
355514,Folkestone,1991-04-15,3956,GB,1991
358098,Huntingdon,1991-04-15,3178,GB,1991
359492,Folkestone,1991-04-15,3057,GB,1991
362830,Limerick (IRE),1991-04-15,,IE,1991
363983,Huntingdon,1991-04-15,3689,GB,1991
372541,Musselburgh,1991-04-15,4995,GB,1991
389253,Huntingdon,1991-04-15,3704,GB,1991
392707,Nottingham,1991-04-15,4064,GB,1991
218682,Limerick (IRE),1991-04-15,,IE,1991
226752,Musselburgh,1991-04-15,3882,GB,1991
228296,Nottingham,1991-04-15,5351,GB,1991
238010,Folkestone,1991-04-15,4111,GB,1991
241741,Nottingham,1991-04-15,4575,GB,1991
246266,Huntingdon,1991-04-15,2864,GB,1991
32985,Musselburgh,1991-04-15,3572,GB,1991
34532,Nottingham,1991-04-15,4095,GB,1991
4929,Limerick (IRE),1991-04-15,,IE,1991
172964,Huntingdon,1991-04-15,4235,GB,1991
61780,Limerick (IRE),1991-04-15,,IE,1991
61901,Musselburgh,1991-04-15,4060,GB,1991
86351,Limerick (IRE),1991-04-15,,IE,1991
91487,Nottingham,1991-04-15,5250,GB,1991
91603,Folkestone,1991-04-15,5265,GB,1991
187408,Musselburgh,1991-04-15,3386,GB,1991
194828,Folkestone,1991-04-15,3057,GB,1991
209988,Musselburgh,1991-04-15,3448,GB,1991
212609,Folkestone,1991-04-15,3863,GB,1991
287096,Fontwell,1991-04-16,2225,GB,1991
306305,Curragh (IRE),1991-04-16,,IE,1991
316607,Curragh (IRE),1991-04-16,,IE,1991
323105,Curragh (IRE),1991-04-16,,IE,1991
340072,Fontwell,1991-04-16,2024,GB,1991
355437,Newmarket,1991-04-16,7440,GB,1991
359627,Sedgefield,1991-04-16,4760,GB,1991
373561,Newmarket,1991-04-16,12000,GB,1991
219140,Sedgefield,1991-04-16,2528,GB,1991
225260,Curragh (IRE),1991-04-16,,IE,1991
232678,Fontwell,1991-04-16,4020,GB,1991
246069,Fontwell,1991-04-16,3648,GB,1991
252741,Fontwell,1991-04-16,4064,GB,1991
256717,Sedgefield,1991-04-16,3720,GB,1991
263779,Sedgefield,1991-04-16,2024,GB,1991
264416,Curragh (IRE),1991-04-16,,IE,1991
20847,Sedgefield,1991-04-16,2676,GB,1991
21169,Newmarket,1991-04-16,34410,GB,1991
27036,Newmarket,1991-04-16,7020,GB,1991
35485,Curragh (IRE),1991-04-16,,IE,1991
37683,Newmarket,1991-04-16,6660,GB,1991
38181,Newmarket,1991-04-16,11800,GB,1991
102512,Curragh (IRE),1991-04-16,,IE,1991
77680,Sedgefield,1991-04-16,4600,GB,1991
42920,Sedgefield,1991-04-16,2024,GB,1991
180705,Newmarket,1991-04-16,21240,GB,1991
200800,Fontwell,1991-04-16,2676,GB,1991
279033,Newmarket,1991-04-17,11700,GB,1991
283385,Pontefract,1991-04-17,4130,GB,1991
285526,Newmarket,1991-04-17,7140,GB,1991
288683,Ayr,1991-04-17,3646,GB,1991
290074,Gowran Park (IRE),1991-04-17,,IE,1991
291119,Pontefract,1991-04-17,4173,GB,1991
292024,Gowran Park (IRE),1991-04-17,,IE,1991
305680,Newmarket,1991-04-17,35985,GB,1991
308091,Newmarket,1991-04-17,38080,GB,1991
321762,Gowran Park (IRE),1991-04-17,,IE,1991
325820,Ayr,1991-04-17,3243,GB,1991
332698,Newmarket,1991-04-17,6300,GB,1991
355241,Gowran Park (IRE),1991-04-17,,IE,1991
379577,Pontefract,1991-04-17,7140,GB,1991
224126,Cheltenham,1991-04-17,23499,GB,1991
234052,Gowran Park (IRE),1991-04-17,,IE,1991
243504,Cheltenham,1991-04-17,5680,GB,1991
245593,Cheltenham,1991-04-17,10800,GB,1991
11115,Cheltenham,1991-04-17,25400,GB,1991
2125,Pontefract,1991-04-17,6151,GB,1991
36438,Cheltenham,1991-04-17,14300,GB,1991
63672,Cheltenham,1991-04-17,8960,GB,1991
68796,Ayr,1991-04-17,3367,GB,1991
78123,Ayr,1991-04-17,5151,GB,1991
96558,Pontefract,1991-04-17,4235,GB,1991
97244,Pontefract,1991-04-17,4480,GB,1991
98499,Ayr,1991-04-17,5449,GB,1991
42284,Gowran Park (IRE),1991-04-17,,IE,1991
43333,Pontefract,1991-04-17,4165,GB,1991
49486,Gowran Park (IRE),1991-04-17,,IE,1991
178992,Newmarket,1991-04-17,10700,GB,1991
191631,Ayr,1991-04-17,5751,GB,1991
266319,Ayr,1991-04-18,5249,GB,1991
289130,Ayr,1991-04-18,3770,GB,1991
302653,Ballinrobe (IRE),1991-04-18,,IE,1991
306869,Ballinrobe (IRE),1991-04-18,,IE,1991
309269,Ballinrobe (IRE),1991-04-18,,IE,1991
323696,Cheltenham,1991-04-18,2507,GB,1991
333512,Cheltenham,1991-04-18,8960,GB,1991
372312,Cheltenham,1991-04-18,8820,GB,1991
376416,Ballinrobe (IRE),1991-04-18,,IE,1991
377011,Newmarket,1991-04-18,11000,GB,1991
380259,Cheltenham,1991-04-18,8820,GB,1991
387321,Newmarket,1991-04-18,19980,GB,1991
393834,Newmarket,1991-04-18,6600,GB,1991
218302,Ballinrobe (IRE),1991-04-18,,IE,1991
236192,Ayr,1991-04-18,3584,GB,1991
257517,Ayr,1991-04-18,3708,GB,1991
31442,Cheltenham,1991-04-18,4760,GB,1991
105977,Newmarket,1991-04-18,6780,GB,1991
61557,Newmarket,1991-04-18,5951,GB,1991
72878,Ayr,1991-04-18,6660,GB,1991
44498,Ballinrobe (IRE),1991-04-18,,IE,1991
47552,Cheltenham,1991-04-18,5160,GB,1991
183705,Ballinrobe (IRE),1991-04-18,,IE,1991
186464,Ayr,1991-04-18,5100,GB,1991
188722,Newmarket,1991-04-18,37605,GB,1991
196853,Cheltenham,1991-04-18,2990,GB,1991
204149,Cheltenham,1991-04-18,5880,GB,1991
211153,Newmarket,1991-04-18,12300,GB,1991
279510,Newbury,1991-04-19,10320,GB,1991
285829,Thirsk,1991-04-19,5489,GB,1991
308534,Ayr,1991-04-19,5080,GB,1991
313037,Ayr,1991-04-19,7351,GB,1991
333520,Newbury,1991-04-19,6751,GB,1991
338206,Newbury,1991-04-19,9031,GB,1991
216031,Newbury,1991-04-19,6151,GB,1991
217993,Thirsk,1991-04-19,4111,GB,1991
224533,Ayr,1991-04-19,22660,GB,1991
224788,Ayr,1991-04-19,3450,GB,1991
263861,Newbury,1991-04-19,34650,GB,1991
30345,Thirsk,1991-04-19,4559,GB,1991
73228,Ayr,1991-04-19,7080,GB,1991
82188,Thirsk,1991-04-19,5400,GB,1991
46177,Thirsk,1991-04-19,3584,GB,1991
185156,Ayr,1991-04-19,11500,GB,1991
196649,Thirsk,1991-04-19,5700,GB,1991
212011,Newbury,1991-04-19,5600,GB,1991
272253,Thirsk,1991-04-20,3987,GB,1991
278579,Stratford,1991-04-20,4600,GB,1991
280536,Newbury,1991-04-20,35840,GB,1991
282061,Ayr,1991-04-20,5600,GB,1991
283887,Ayr,1991-04-20,12900,GB,1991
299870,Newbury,1991-04-20,5900,GB,1991
300939,Stratford,1991-04-20,5751,GB,1991
301361,Bangor-on-Dee,1991-04-20,5969,GB,1991
314761,Leopardstown (IRE),1991-04-20,,IE,1991
319641,Stratford,1991-04-20,3190,GB,1991
320471,Newbury,1991-04-20,40130,GB,1991
328370,Thirsk,1991-04-20,4815,GB,1991
330593,Leopardstown (IRE),1991-04-20,,IE,1991
346895,Stratford,1991-04-20,4809,GB,1991
354034,Leopardstown (IRE),1991-04-20,,IE,1991
363628,Leopardstown (IRE),1991-04-20,,IE,1991
374186,Newbury,1991-04-20,6600,GB,1991
391368,Thirsk,1991-04-20,3491,GB,1991
220320,Bangor-on-Dee,1991-04-20,2563,GB,1991
230552,Leopardstown (IRE),1991-04-20,,IE,1991
230765,Ayr,1991-04-20,4551,GB,1991
235587,Ayr,1991-04-20,3810,GB,1991
239281,Thirsk,1991-04-20,11200,GB,1991
242389,Ayr,1991-04-20,37099,GB,1991
260966,Thirsk,1991-04-20,4995,GB,1991
263860,Leopardstown (IRE),1991-04-20,,IE,1991
